,Galaxy ID,meas,H (Mpc),D (Mpc),P (Mpc),Q (Mpc),M (Mpc),Dmin (Mpc),Dmax (Mpc)
8332,UMa Dwarf,3,0.004240713032141379,0.10377433514765295,0.00174533826210467,0.004519444084461044,0.004039510054623061,0.09843898366142466,0.10648210132521813
8333,NGC 3366,5,6.887084388613753,42.26306653147452,3.8166654960349873,4.819970948030364,6.1733488475069445,35.76349736195158,49.71984889272915
8334,UGC 05746,8,16.769973061458952,100.22270609074862,5.847579320610696,10.820411223360342,13.650163078464397,84.1886796855564,117.73023672937452
8335,MCG -01-27-021,3,13.109603375926417,72.29461963111524,9.358646785538339,19.60011462315387,14.270170117945462,56.75255785036707,83.8187021422236
8336,ESO 264- G 009,4,9.007898080335304,85.58880387009815,5.847932681277499,7.061843917059874,8.758729426711291,76.6538494612436,94.75115806131903
8337,ESO 501- G 021,2,3.2510508959659132,55.81391844941467,7.198564807463967,7.216538780031251,6.818129261475917,51.863319238366955,59.5254914649187
8338,ESO 501- G 022,2,4.197284852730503,57.296883933717716,8.76717983367648,8.800235928526167,8.447593661096263,52.39313107947592,61.944040734839035
8339,UGCA 212,3,2.646831731881628,7.689886706002835,0.9075829565046957,4.1617295947208355,1.763040536756225,6.811164669391507,12.142074690044735
8340,ESO 437- G 004,14,8.944300584727584,50.32981077912863,1.9727440116336805,5.901281574928442,6.983772586421073,41.58674181443356,59.61906393380063
8341,ESO 501- G 025,3,5.868161815329997,55.95896190318158,4.878848900613999,7.043062482748319,6.62646751340831,51.2858751416377,63.26084739207232
8342,ESO 437- G 006,3,11.612664880886808,127.970867890059,9.742262720910237,10.927791557896862,12.742181212336607,117.48604148135836,140.51480334962864
8343,ESO 501- G 027,2,3.1643037658530453,49.49534130907308,6.793257011864353,7.5898524314822495,6.550445177719329,45.67241264684728,53.09927323227674
8344,2MASX J10355816-2733449,2,3.425470601064062,55.6225827934787,7.198564807463967,7.216538780031251,6.9670559517492014,51.50922237440069,59.48387309376347
8345,IC 2594,2,4.595034582282767,64.40896925979601,8.71867440679125,12.936747732940049,8.953233021551355,59.00023793008253,69.4790716353631
8346,2MASX J10360425-2730319,3,4.739517245985256,54.363613358874545,4.442014406163355,4.656309723752419,5.5690035362742805,50.074887834372554,59.66476251678125
8347,2MASX J10361101-2727149,2,3.2531395528932103,55.46147788245611,7.198564807463967,7.216538780031251,6.760531169338376,51.60993062228114,59.192629806254864
8348,NGC 3305,4,6.817052366079895,56.880563604929726,4.471475401803179,6.488086896523957,6.905413501706008,49.781219054253754,63.57332428467624
8349,IC 0624,9,12.047428157899137,68.70676709161029,3.5192865588190023,7.557819977500575,9.182645686949327,59.12037007314015,83.28970143007784
8350,NGC 3294,32,6.847630660839369,28.24990431356726,0.48142823263430523,4.773908898298899,4.475657144193521,20.809664160673165,34.4649697804043
8351,SN 1992G,3,2.339474488736205,30.33136836071906,0.9095000687661081,3.435819138765887,2.6649850949305947,28.239830080100926,32.22082504857312
8352,UGC 05760,5,6.898169135460256,45.556194649980874,4.2397154910009345,4.87537624628532,6.553736667942267,39.00895278537731,53.17204168276881
8353,NGC 3308,12,14.767617608344255,52.39177304604411,2.573439390465056,15.264742935213553,10.62686462988586,41.08152778511709,70.58066732578293
8354,2MASX J10362306-2721152,3,5.232515623131689,57.7715323405773,4.81385973180402,6.213715680965365,6.225998690370671,52.031988745991114,62.87404535432586
8355,ESO 501- G 035,3,10.288876036457436,60.4019488054723,4.679363894762335,15.53006943086441,12.018033012894422,49.896042745075256,70.62153915253286
8356,NGC 3288,2,31.9586637872046,167.83207245239996,21.28864200552477,90.1638177926874,44.486393359866966,134.60113525711537,198.44688909994815
8357,2MASX J10362764-2719092,3,4.8642193230625725,55.942475418422845,4.617795973599112,4.746851847861199,5.686418803469554,51.187622762380826,61.03068652381223
8358,2MASX J10362905-2729022,3,6.725191438176874,59.76395732804517,5.116576964306409,9.95439649747447,7.975404746786535,52.84206768094891,66.33292690845539
8359,UGC 05759,3,16.650671970764762,116.99450394828504,13.427055910284283,25.53573988509835,19.03287408897636,100.6969734603443,135.1009891958263
8360,ESO 437- G 009,2,6.430157473320719,47.12031014435483,4.222659078243178,12.250366350759503,7.352965423886188,40.56923718327264,53.38777215538974
8361,2MASX J10363551-2728122,3,7.969552057467922,60.56136981252317,5.52431577620765,13.029072700066406,9.25712811996562,53.310650629059154,69.24060286716521
8362,NGC 3309,17,16.34051510376411,51.30165039092647,1.7988539676660646,13.288969634006316,10.348968528168875,40.30581428336616,72.89902810533702
8363,NGC 3300,5,14.412728368864814,34.44915132471032,3.8097914275716698,19.223680978061434,13.59685232360019,17.976959946350693,46.97199728706917
8364,2MASX J10364122-2733392,3,4.815784692087464,53.40258553931688,4.3445886267458365,5.118050924018924,5.5757674382689,49.219639456508844,59.1213126422356
8365,Hydra Cluster,3,2.790651573550541,79.80065904109887,2.9735026762040904,3.063176104795219,3.511819358420156,76.94200673372012,82.8364759094038
8366,NGC 3311,46,13.37230591433973,56.40420105513093,0.5843531384753253,10.035231182951028,7.285369850337341,44.1408765867386,70.94143891564094
8367,ESO 501- G 037,2,3.02369691843961,37.834796544489755,5.905401387814848,7.82439815393616,5.90198387980278,34.35560682001592,41.23028476308356
8368,2MASX J10364490-2728102,3,5.103923371641092,52.977733865540706,4.527123633609596,5.6614455146282765,5.755324853418287,48.75078100131301,59.12731147455247
8369,ESO 568- G 019,13,19.692325440520143,73.30300269528314,3.4791815185628274,15.185321130258584,14.729076861472882,56.67831346258629,96.24848448717412
8370,ESO 437- G 011,3,10.279569104379956,66.8106038556461,5.141233811518988,14.405836567275266,11.210564131372745,58.19295801379441,79.07145499418962
8371,ESO 437- G 014,22,7.983963893722463,37.782465845914686,1.0995604830028185,6.110207270672151,5.968439737568136,30.203101944954813,46.108779541992504
8372,ESO 501- G 041,2,4.303536329618873,60.78640123748001,9.33434480474796,9.350003184057636,8.785245834383295,55.83692366481909,65.60622495196934
8373,ESO 437- G 013,3,7.411683197290257,56.52148156069897,4.442171593628954,10.301266383775067,8.24279753557703,50.32215376144693,65.64970635870468
8374,CGCG 065-067,2,11.477018828049756,135.53456781581522,12.436673138555362,27.003301699319962,16.990463338014468,124.45971645410356,147.74865514715404
8375,NGC 3301,2,3.2331942009422554,26.346358636431745,6.743062044004954,7.936373905412355,6.543515111963479,22.23080920988653,29.925715247237793
8376,ESO 501- G 042,4,7.6935719072295745,56.63087919365326,5.769404436411313,6.558856738309805,7.956214831971333,49.22178000530793,65.1574412484003
8377,NGC 3312,6,9.306311542771459,47.76031073554564,4.246543468113844,7.410273670643472,7.966111415722161,39.67717823092282,58.53006660482296
8378,FLASH J103705.42-272357.4,2,3.3318761321010086,55.78836879142462,7.198564807463967,7.216538780031251,6.8429307030377275,51.77613804768508,59.458992308483474
8379,2MASX J10370969-2739281,3,5.065358548476555,56.65329535535116,4.917588444504518,5.397275138324477,6.03868711316409,51.54871217065671,61.83564483120447
8380,NGC 3306,12,10.675393971464917,45.395840427468926,2.3848355300794957,7.198273596429311,7.87491798384624,34.93175677336323,56.164560690539915
8381,NGC 3314A,4,6.57256468577132,30.20061569407102,3.2411194890138044,9.03504180709543,5.827919600734193,25.33676274919942,38.75502853838083
8382,NGC 3318,22,7.314032261479956,37.23310395054953,0.9366358906098072,4.2353129974767265,5.218275403012177,30.926769179402505,45.44504432924473
8383,ESO 501- G 047,3,5.695094188265253,51.378030348934175,4.310116625531092,7.634184910479429,6.421674592419595,46.68723705948296,58.254228987007636
8384,NGC 3315,3,5.022544391830372,52.860067119342155,4.503775571791977,5.8406837097864255,5.863373625920404,48.487271492550136,59.03067943539752
8385,ESO 501- G 049,5,8.307926129728724,56.8427809896097,3.934368849983959,6.7904122405783225,7.165322804301325,50.065366916666,67.04912046094947
8386,UGC 05775,4,16.241002077085643,128.3359071952602,9.441430016684553,12.475974180041336,15.133826688693121,112.12618123434233,144.5596309955601
8387,UGC 05765,4,6.306871204158013,38.05730407265713,3.892985510187606,6.81660241399899,6.14876317983178,32.18009526784159,45.06430082167793
8388,ESO 501- G 051,7,14.94075405736446,62.74500092726321,4.2705637825868275,16.790879608511414,13.028922073867854,47.58787786070506,77.70696182168189
8389,NGC 3318B,11,8.324073377784595,29.902837643642716,1.4164471455763417,9.705811916093902,6.09524114013694,23.46654017848909,40.09910915047405
8390,IC 0628,2,9.057851177955161,133.30173388383176,18.411777338994955,22.270745209056457,17.92925738935916,122.66066100324956,143.46530281785243
8391,NGC 3316,5,10.414769677155727,58.239688905300085,5.110196916802909,10.10241957763427,9.267295550263874,48.992927977351826,70.02961559470859
8392,ESO 501- G 056,3,5.93397500412156,58.34034440475089,5.189051053890797,7.05491604761195,6.76661024218088,52.00419529130458,64.23769654966846
8393,IC 2597,3,5.57429099198908,45.95676448963541,3.7736274739193347,6.939500939063422,5.741849982922412,42.12651713110048,53.5950569316466
8394,ESO 437- G 018,16,11.378191252049962,58.951635721562134,2.0559544924034694,5.740286939605848,8.270311753671281,48.547068793351876,71.21218771279416
8395,ESO 437- G 019,4,7.6120248782505024,67.0856525795282,4.8790284132996655,5.170844501049217,7.349513226904288,59.67326986053386,75.09120945463113
8396,ESO 264- G 017,4,12.08288685918925,96.73664212610079,7.093563641667927,9.93078470677429,11.243150181471735,84.2739111528357,108.60933810632628
8397,ESO 019- G 003,16,6.211046783667338,29.062810849822938,1.2598084247744203,3.7282429614684434,4.4097709621015975,23.943037909818734,36.38679837968706
8398,2MASX J10380121-2727046,3,4.984695394982431,55.7635503997247,4.8293928019380346,4.919318501783292,5.890745006124552,50.8926089465919,60.98748497268811
8399,UGC 05783,4,13.259888959514733,116.54459562033809,8.389121853064456,8.932018653841947,12.777331140168757,103.46211273641633,130.09865571492156
8400,UGC 05757,3,5.2482094760366085,37.52455653044946,3.1049065824357402,3.584955589966704,4.971065209591068,34.0227373934568,44.3326687763928
8401,ESO 437- G 021,3,7.430419061761243,58.50349282602713,4.74023880710548,9.550463426234295,7.752154974184648,53.1322135879773,68.46278626381046
8402,ESO 437- G 022,12,10.045645389469886,61.00207641471362,2.1534107274337804,3.816962416394955,7.228631697791174,52.58499835767558,72.44897824095797
8403,2MASX J10382362-2531276,2,5.823634423995133,75.9717603462269,11.767438863002962,14.140874797558332,11.637685300240948,69.28632143783032,82.69071173557619
8404,UGC 05787,3,8.34364513475237,109.42683497639281,7.90836243136389,8.108225208693403,9.929343615789325,100.98617937444435,118.11445263480337
8405,ESO 501- G 065,3,1.9905584852673701,19.183930254639467,1.5164928008029828,2.46965000551643,2.2587075314346237,16.893856279727586,20.866084137444886
8406,ESO 437- G 025,12,12.897924965361266,48.697940331546384,1.595446748549219,11.163009322854345,10.208234602176264,36.91575552018517,62.380960195422034
8407,NGC 3310,7,3.3012907060131407,12.053456614702139,0.7802115390229643,2.5452811539629137,2.053953309750525,10.210842610146184,16.836041869635196
8408,UGC 05788,3,10.274443637147687,102.65258956196725,8.021228596641608,8.879244250644087,10.958354559633598,94.18036008367959,114.59092290861142
8409,FGC 1111,2,6.0273170985435245,106.7074436305881,9.195106696331711,9.428505703778923,10.0198892064339,101.28176004933545,112.138270830802
8410,NGC 3321,19,10.542583473392709,40.449489134152216,1.650605718395569,7.529031606458692,7.385983478805205,31.58179644012922,52.6426538960956
8411,ESO 038- G 004,6,11.077191232868403,60.484373771588,4.502089259942882,8.859028437676896,9.212626404991887,51.0735011209044,73.29539005931663
8412,ESO 264- G 023,3,8.287822011675022,83.43591397297489,7.305216106020773,8.987338445178098,9.621473611140095,76.34421883204355,93.77064194739926
8413,NGC 3319,51,3.1884561709500616,13.245532770941074,0.11069557836733651,1.9772816826788677,1.6454208126395689,9.85950872619672,16.15382339482436
8414,ESO 264- G 024,2,5.3725625170738605,84.04056343212804,11.536605599939865,12.889418714886055,10.989722149042837,77.71801342228869,90.15457429623821
8415,ESO 437- G 030,21,9.569475628687107,46.0521923675223,1.6226500852192496,7.212974458760583,6.930115511990458,37.58220950727996,56.831848381962644
8416,ESO 501- G 068,20,10.45187659575548,51.828369224731574,1.5037080452258942,6.5119168033410375,7.7974440706851595,41.82331761113064,62.678279038614036
8417,ESO 437- G 031,11,8.587212534683783,56.00991409738662,2.2281667588882224,3.224724649502483,6.371072865026247,47.72662437949132,64.7068008765337
8418,ESO 501- G 069,9,13.237146015825035,26.729828904857143,1.4919738934622708,17.547221203633768,5.690427825633932,21.93268265493658,48.660748912363566
8419,UGC 05791,4,3.459824874863484,25.85889969239038,1.7989565349467924,2.906877016760073,3.219373109954778,22.990908594582745,30.005654986294747
8420,NGC 3320,25,9.008754254610478,33.27303618176308,1.1293580362565705,6.452478722997581,6.452550502300609,25.11122356486597,43.159897474567636
8421,UGC 05798,5,4.598476394182047,32.359458403996506,2.1690192116341547,3.0389379856312844,3.9696820327150917,28.508207906969233,37.787291239222334
8422,NGC 3333,13,13.231888251818807,47.27353960552728,1.721498281885739,11.599919083688818,10.133047129578653,37.15055162821206,63.76322538969761
8423,UGC 05802,2,9.264194142304458,130.30005716006568,11.721640689035612,19.791071617204054,14.447224014881968,121.86254763483423,140.2267376451612
8424,ESO 437- G 034,10,9.41178716732971,54.11671410936043,2.087650952536888,4.3245857493759114,6.707464303127967,46.773088191041495,65.45057360417314
8425,ESO 437- G 035,12,10.679873914436548,34.08623268257112,1.645766327967068,8.778542065978812,7.37805589011416,25.739606131123484,47.11804139001184
8426,ESO 264- G 028,2,9.03449682784135,77.64809077002597,10.715076773511646,28.435324146027323,14.175689950011126,67.99840540715287,86.89408735048035
8427,ESO 264-IG 030 NED01,3,10.398914327444057,86.34682585051793,10.015905620541464,13.284251485590463,12.545484160800553,76.22339824288434,98.2314687691791
8428,NGC 3347A,18,7.401877629661083,34.130138641624924,1.23880237406958,6.418323671959451,5.339193314448804,28.01824553280537,42.84852629694921
8429,NGC 3332,6,4.7702839904343,83.0829416366118,0.36716288569332617,1.1747518968850703,3.105115639726095,77.58867897471184,86.9878878421039
8430,SN 2005ki,4,2.822446208288718,84.39949680726083,0.3694510944224095,1.206437726168779,2.1660917413770036,81.95958819732198,87.6603539340146
8431,ESO 264- G 031,15,24.613550085486356,84.72168461957331,2.2525675453641107,24.054690816847668,19.879174734374203,65.02977494878867,114.19686596065246
8432,ABELL S0639,3,4.300886869663984,111.25387498585269,4.204256018924006,5.733347931922573,5.239236790988393,106.91801198472614,116.07461580685633
8433,ESO 264- G 033,4,27.59439832742848,107.40605070031982,10.929202354157786,38.49464475484831,21.454968542638397,70.07778539331991,125.80223442370728
8434,ESO 437- G 038,4,10.78886307216684,69.60073813009146,5.86196710382186,10.660869507330977,9.5342561363635,59.116187408687495,80.81386719885258
8435,NGC 3347C,2,1.6799350849382737,22.287620888450466,3.450689442215103,4.202942160476455,3.339354725238595,20.321982676493487,24.130395382982975
8436,ESO 501- G 075,18,10.308503778289452,48.441780340682634,1.2556582405884742,7.526112324741795,7.299527532033253,40.93583920595455,61.38943730869168
8437,ESO 437- G 039,2,2.9141133346503256,40.4781524783825,6.189221001162828,6.230646912651109,5.9571179760032225,37.12274678360972,43.81815606152843
